tempo_h,0_871,1_860,2_806,3_789,4_707,5_698,6_834,7_852,8_922,9_910
1970-01-02 03:34:59.999999998,786.7,776.26,719.38,721.31,639.53,622.83,747.97,773.29,824.78,828.14
1970-01-02 03:36:39.999999999,789.86,771.05,727.28,722.54,635.71,624.24,748.02,768.69,821.61,820.99
1970-01-02 03:38:20.000000000,789.6,772.92,730.57,724.37,635.58,623.97,746.61,771.62,817.33,816.19
1970-01-02 03:40:00.000000001,784.9,774.41,720.96,721.0,634.83,624.85,749.27,770.84,819.75,820.35
1970-01-02 03:41:39.999999998,785.13,770.87,728.55,719.59,635.92,622.01,748.56,767.86,814.9,823.73
1970-01-02 03:43:19.999999999,775.78,767.08,725.11,720.88,637.9,627.81,747.64,770.67,823.51,826.02
1970-01-02 03:45:00.000000000,786.73,767.68,726.07,731.08,636.84,627.72,748.06,767.25,820.58,821.3
1970-01-02 03:46:40.000000000,793.62,773.62,727.53,722.93,631.95,624.36,749.75,774.86,821.34,818.33
1970-01-02 03:48:20.000000001,790.68,769.54,733.75,722.18,626.12,628.72,746.73,769.58,817.16,819.36
1970-01-02 03:49:59.999999998,789.51,772.11,724.45,729.45,629.12,624.74,748.34,768.9,812.89,823.69
1970-01-02 03:51:39.999999999,788.51,765.81,728.74,721.79,633.8,617.78,746.73,769.29,826.92,817.13
1970-01-02 03:53:20.000000000,786.42,766.64,726.52,724.39,633.56,620.94,745.39,765.86,818.81,823.83
1970-01-02 03:55:00.000000001,788.97,771.67,725.24,725.38,633.44,624.25,743.21,765.68,818.97,815.56
1970-01-02 03:56:39.999999998,781.57,765.05,724.09,718.57,633.01,621.47,750.01,767.07,824.48,816.88
1970-01-02 03:58:19.999999999,781.24,771.65,728.5,723.3,631.44,617.08,750.21,770.03,821.02,822.44
1970-01-02 04:00:00.000000000,785.68,769.25,728.03,722.47,633.52,626.15,749.73,768.7,820.25,825.63
1970-01-02 04:01:40.000000000,791.28,768.13,721.87,725.68,639.65,623.43,751.45,766.46,818.25,823.72
1970-01-02 04:03:20.000000001,784.74,762.8,730.43,724.34,635.23,619.18,752.94,771.11,819.85,819.99
1970-01-02 04:04:59.999999998,790.34,767.74,726.65,720.86,635.38,620.31,746.38,769.76,817.8,820.07
1970-01-02 04:06:39.999999999,789.76,763.76,729.06,723.28,627.33,620.0,751.63,764.45,821.94,817.71
1970-01-02 04:08:20.000000000,784.88,766.79,730.29,719.42,631.77,618.77,753.5,760.45,822.58,816.35
1970-01-02 04:10:00.000000001,787.16,763.31,726.64,717.67,632.16,616.72,760.34,767.43,822.56,820.58
1970-01-02 04:11:39.999999998,783.91,761.49,730.8,724.0,629.0,618.24,755.33,765.92,816.52,815.51
1970-01-02 04:13:19.999999999,782.39,763.88,723.41,718.59,631.79,621.24,754.6,762.41,823.59,819.82
1970-01-02 04:15:00.000000000,790.19,763.4,728.88,717.86,633.2,617.85,753.97,763.12,816.97,813.3
1970-01-02 04:16:40.000000000,789.91,770.7,733.61,723.35,632.26,615.55,757.59,762.43,818.29,814.8
1970-01-02 04:18:20.000000001,788.78,774.87,731.49,721.95,634.97,618.55,752.35,755.47,817.11,813.54
1970-01-02 04:19:59.999999998,792.02,772.03,728.38,721.04,629.81,612.04,753.67,756.72,819.02,810.05
1970-01-02 04:21:39.999999999,785.26,768.48,727.76,718.02,628.43,617.63,752.06,760.16,818.61,808.96
1970-01-02 04:23:20.000000000,789.53,765.46,725.38,719.94,629.48,616.92,754.66,754.33,818.89,817.74
1970-01-02 04:25:00.000000001,789.32,768.19,722.61,717.51,633.15,611.93,757.44,756.52,812.81,815.47
1970-01-02 04:26:39.999999998,786.72,774.73,722.62,710.68,635.45,618.62,760.24,757.15,818.01,812.27
1970-01-02 04:28:19.999999999,784.54,771.23,723.29,715.28,636.44,615.77,758.96,756.11,818.22,816.89
1970-01-02 04:30:00.000000000,782.17,769.62,723.03,719.12,628.71,609.98,756.86,753.78,820.02,814.84
1970-01-02 04:31:40.000000000,784.39,777.19,726.96,711.96,635.64,615.98,759.05,757.88,815.64,816.1
1970-01-02 04:33:20.000000001,787.64,779.59,720.36,720.99,631.91,614.85,751.91,751.61,817.54,815.81
1970-01-02 04:34:59.999999998,784.58,780.49,723.23,715.35,631.77,619.61,750.59,749.9,816.71,813.97
1970-01-02 04:36:39.999999999,778.47,777.37,723.81,716.19,633.65,617.71,759.95,757.1,814.59,810.35
1970-01-02 04:38:20.000000000,779.7,783.66,728.73,716.98,631.79,618.8,762.3,757.86,815.76,813.81
1970-01-02 04:40:00.000000001,782.72,786.6,723.27,719.37,631.41,616.05,760.21,749.78,807.42,807.41
1970-01-02 04:41:39.999999998,782.46,780.86,723.01,713.51,632.55,619.33,759.97,750.85,809.24,808.47
1970-01-02 04:43:19.999999999,783.72,780.77,724.62,717.53,632.83,616.58,755.31,750.65,815.12,808.05
1970-01-02 04:45:00.000000000,786.48,780.03,724.15,716.1,632.21,619.04,750.25,751.22,821.39,806.59
